V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre
5012,Derrick Morgan,246768,2.172581535,-0.261308093,2.111435495,0.598367317,0.126207114,0.466387085,-1.567004454,0.181207074,-0.299038005,-0.994540292,1.3576558,-0.676003193,-0.347392486,2,Unknown
5013,Sammi Smith,246947,0.101051275,-1.08981011,-0.659818832,-2.207672388,-0.491310665,0.466387085,0.706766346,0.886602733,-0.564773094,-0.806870305,-0.599780961,-1.085229084,0.937610044,2,Unknown
5014,Roberto Torres,247004,1.011044925,-0.298336116,1.432353353,-1.441231747,-0.353499646,-2.143775435,0.990987696,0.696688517,-0.56666309,-1.417228198,2.379504143,2.079578622,1.013198428,2,Unknown
5015,Lisa Lisa,247824,2.209573147,0.284855247,0.174054092,-0.270887895,0.169512312,0.466387085,0.422544996,-1.027800391,-0.001431149,-0.772435446,0.238930926,1.886917368,1.013198428,2,R&B;
5016,Love Battery,247963,0.655925452,1.502151506,1.357454588,-0.884593342,0.388670114,0.466387085,-0.998561754,-0.585232441,-0.552924487,-0.806870305,-0.541389627,0.264523157,0.332902971,2,Pop/Rock
5017,Lisandro Meza,248885,0.544950616,-0.275193602,1.632083395,-1.470130414,-0.127881953,-2.143775435,-0.145897704,-0.51401461,-0.56667007,-1.176184178,0.390217564,-0.224229283,0.937610044,2,Unknown
5018,White Town,250798,1.995021798,0.090458126,1.247603065,-0.924029069,0.200615494,-2.143775435,-0.145897704,-1.05323533,2.36229525,-0.703565726,-0.436550641,0.162049361,1.844670653,2,Electronic
5019,Pedro the Lion,251033,1.625105681,-0.22428007,-1.318927969,-0.814120239,-0.380535488,0.466387085,-0.998561754,0.954429239,0.212674503,-0.703565726,-0.417971581,-0.046639111,-0.347392486,2,Pop/Rock
5020,Pee Wee Crayton,251210,0.544950616,1.173527802,0.987954011,2.192332243,-0.059215699,0.466387085,0.990987696,-0.266447864,-0.551126,-1.005731622,4.595720679,-0.876468902,-1.027687943,2,Blues
5021,Junior Byles,251474,2.401929528,0.025659086,1.776887675,1.003626784,0.386277561,0.466387085,-1.282783104,-0.239317262,-0.565736569,-0.694957011,0.031907106,-0.874879327,0.106137819,2,Unknown
5022,Joi,251851,0.352594235,0.034916092,-1.918118094,-2.438548742,0.362112782,0.466387085,1.275209046,-0.151142804,-0.562387957,0.966524981,1.636341712,-0.438236258,1.088786812,2,R&B;
5023,Wayne Smith,251925,2.076403344,-0.358506654,1.821826934,-2.023586835,0.297513867,0.466387085,-0.998561754,-0.663232922,-0.56667007,-0.617478576,0.13409194,0.017517565,0.786433276,2,Reggae
5024,Diana King,252315,1.24779124,1.108728761,1.027900019,-1.371019462,1.078921486,-2.143775435,1.559430396,-1.121740101,-0.564233548,-1.2631322,0.071719379,0.146117757,1.542317117,2,Reggae
5025,Junior Senior,253137,1.551122457,1.432723963,1.492272366,-0.077517211,1.755535309,0.466387085,0.990987696,-0.993208873,-0.251078339,0.226175493,0.24689338,-0.770015193,1.617905501,2,Pop/Rock
5026,Jon Lucien,254535,0.589340551,-0.127081509,1.916698704,-1.192463257,-0.248945105,-2.143775435,-1.282783104,1.513997911,-0.54658696,-0.583043716,-0.265357867,-1.190559334,-0.574157638,2,Vocal
5027,R脙鲁is脙颅n Murphy,255051,2.046810055,0.32188327,-0.135527473,-0.697951771,0.392498198,0.466387085,0.990987696,-0.469927381,-0.56437914,-0.824087735,-0.44318602,-0.369872587,0.786433276,2,Pop/Rock
5028,Pegboy,255704,-1.252841717,1.622492581,0.333838125,-1.30398916,0.410442341,-2.143775435,0.138323646,-1.163616186,-0.566662148,-0.316173551,-0.027811304,-0.100720511,-0.347392486,2,Pop/Rock
5029,Department S,256557,-0.424229612,0.733820027,1.067846027,1.516552042,-0.871008734,-2.143775435,0.990987696,-1.158332501,-0.531085711,1.000959841,-0.321095049,-0.711858265,-0.045038949,2,Pop/Rock
5030,Van der Graaf Generator,257544,-2.984049148,-0.714901376,-1.189103442,-2.157021475,-0.147500883,0.466387085,-1.567004454,-0.798885934,-0.555964787,-1.271740915,-0.453802626,1.662870973,-0.196215717,2,Pop/Rock
5031,Dillinger Four,258567,-2.473564906,1.715062639,-1.378846982,3.12522712,1.284441739,0.466387085,-0.998561754,-1.160909908,-0.554123479,-0.806870305,2.923605209,-1.266894783,-0.347392486,2,Pop/Rock
5032,Arrow,259270,1.262587885,0.567193923,2.076482737,0.092223335,-0.666684757,-2.143775435,-0.145897704,0.089641291,-0.553866552,-0.316173551,-0.076913108,0.147396588,0.86202166,2,International
5033,Let's Active,259561,-0.505611158,1.201298819,1.432353353,0.920634402,-0.315697318,0.466387085,-0.430119054,-1.164833671,-0.498584473,-0.755218016,-0.33038458,-0.867062921,-0.725334406,2,Pop/Rock
5034,Life of Agony,261087,-2.125843755,1.585464558,-0.959413894,2.254667816,1.162421565,0.466387085,-0.998561754,-1.159383812,-0.552110886,1.543308885,0.481785792,-1.573491505,0.332902971,2,Pop/Rock
5035,Pete Droge,261623,-0.934713855,0.687534998,0.918048496,0.543856294,0.506144437,0.466387085,0.422544996,-1.153042033,-0.566570725,0.406958507,-0.534754248,-0.382469669,-0.271804102,2,Pop/Rock
5036,Jeffrey Lewis,263995,-1.053087013,-1.325863757,-2.152800893,2.386224564,-1.074614944,-2.143775435,-0.430119054,1.798869235,2.580683015,-0.96440979,-0.131323214,0.728559502,-0.045038949,2,Folk
5037,Josef K,266534,-1.04568869,0.604221947,-0.350237268,-1.043066538,0.821961356,-2.143775435,-0.430119054,-1.133508,0.84214512,-0.402260701,-0.585183128,-0.427886094,-0.725334406,2,Pop/Rock
5038,Livingston Taylor,266952,0.433975781,-1.182380168,0.997940513,-1.308370908,-1.371052189,0.466387085,-0.145897704,1.035821045,-0.56667007,-0.827531221,-0.492287824,-0.696082034,-0.725334406,2,Unknown
5039,Luna,268990,0.256416044,-0.60844581,0.333838125,-1.379782957,-0.220234476,0.466387085,0.422544996,-1.035939571,2.490758641,-0.755218016,-0.54669793,1.845492808,0.181726203,2,Pop/Rock
5040,Maria Rita,270243,1.077629826,1.016158703,1.602123889,1.155214376,0.752816592,-2.143775435,-0.998561754,0.835732854,-0.56667007,-0.845609523,0.33182623,0.658450884,1.920259037,2,Latin
5041,Peter Knight,272713,-2.754701155,-0.913927,-1.873178834,1.773979699,-0.157788858,-2.143775435,-0.430119054,-0.483492682,-0.039970166,1.224786431,-0.51219396,0.313118732,-0.952099559,2,Vocal
5042,Robby Krieger,275991,0.374789202,1.553065038,-1.56359727,1.023031665,1.784006683,-2.143775435,1.559430396,-1.148531571,-0.565856469,2.929311998,0.057121545,0.665143831,1.164375196,2,Unknown
5043,Josh Kelley,277059,0.004873084,1.233698339,1.427360102,-1.223239816,1.171991775,0.466387085,0.990987696,-1.121740101,-0.56667007,-0.583043716,-0.440531869,-0.247809969,0.181726203,2,Pop/Rock
5044,Roachford,277496,0.8704768,0.983759183,0.9380215,0.273387722,-0.220712987,-2.143775435,1.275209046,-0.835851379,-0.56667007,0.699654817,-0.326403352,-0.213544472,0.559668124,2,Pop/Rock
5045,Josh Rouse,279315,0.123246242,-0.566789284,-1.368860479,-2.051442229,-0.345125712,0.466387085,1.559430396,-0.079924973,-0.208257209,0.346697502,-0.536081324,-0.20780766,0.559668124,2,Pop/Rock
5046,Howard Tate,280445,-0.209678264,-0.562160781,0.323851623,2.260301491,0.558062825,0.466387085,1.275209046,0.106597917,-0.465183991,-0.290347406,-0.506885657,-0.257849389,0.181726203,2,R&B;
5047,Jill Sobule,280692,-0.157890008,0.988387686,0.02425656,-0.269166494,0.51403986,0.466387085,0.422544996,-1.165091751,-0.548000057,0.458610797,-0.444513096,-0.70277498,0.106137819,2,Pop/Rock
5048,Lone Justice,280960,0.46356907,0.312626265,2.051516482,0.224562537,-0.408049841,0.466387085,-0.998561754,-1.0237308,-0.566663047,6.596624581,-0.558641612,-0.490034885,-0.498569254,2,Pop/Rock
5049,Mark Harris,281564,-0.66837425,0.233941716,-1.328914471,0.819228249,1.055235217,0.466387085,1.275209046,-0.931486752,-0.56667007,-0.755218016,-0.518829339,-0.37152192,-0.045038949,2,Unknown
5050,Marion Meadows,281953,1.440147622,-0.020625943,0.283905614,-1.063984166,0.541793468,-2.143775435,0.990987696,0.001466833,-0.511002601,-0.669130866,-0.521483491,0.118234463,0.710844892,2,Jazz
5051,Platinum Blonde,286518,0.752103642,1.432723963,0.98296076,1.302524549,1.906744622,-2.143775435,-1.282783104,-0.945391186,-0.553224235,4.203401815,0.025271727,-0.030289198,0.332902971,2,Pop/Rock
5052,Jessica Andrews,286530,-0.609187671,0.409824825,-1.428779492,-1.894481779,1.084902867,0.466387085,0.422544996,-1.126148824,-0.56667007,-0.626087291,-0.501577354,0.106366434,1.164375196,2,Country
5053,Play,286639,1.699088904,0.965245172,1.252596316,-0.324929446,1.59810536,0.466387085,-0.430119054,-0.80905991,-0.557035316,2.808789988,-0.550679158,-0.307568423,-0.196215717,2,Pop/Rock
5054,Robert Randolph & the Family Band,286660,1.144214727,1.548436535,1.007927015,-1.989054493,1.669881933,0.466387085,-1.282783104,-0.378361598,-0.566648445,0.398349792,1.264760496,-0.428997601,0.332902971,2,Unknown
5055,Sam Kinison,287092,-0.66837425,0.812504576,0.668385944,-1.133987796,-0.843733636,0.466387085,0.990987696,-1.131235812,-0.540848928,4.022618801,-0.321095049,0.229146153,-0.80092279,2,Comedy/Spoken
5056,Saint Vitus,287259,-2.39218336,-1.131466636,-2.097875131,-2.417526788,-1.280374452,0.466387085,0.706766346,0.55086153,-0.565556721,-0.686348296,-0.544043779,1.997649782,-0.347392486,2,Pop/Rock
5057,Louis Jordan,287604,1.299579497,-1.464718844,0.184040594,-0.168229814,-1.183236824,-2.143775435,1.275209046,0.028597436,-0.56667007,-0.462521706,0.09958797,-0.575608991,-0.347392486,2,Jazz
5058,Saigon Kick,289058,0.226822755,-0.631588324,-2.446404054,0.467697352,0.285311849,-2.143775435,-1.282783104,-0.876886415,-0.56667007,-0.660522151,-0.544043779,0.213202597,0.937610044,2,Pop/Rock
5059,Sam the Sham & the Pharaohs,289177,0.271212689,-0.04839696,0.064202569,1.055999097,-0.462600036,0.466387085,0.422544996,1.252865864,-0.566654398,-0.385043271,-0.222891442,-1.26051258,1.164375196,2,Pop/Rock
5060,Richard Ashcroft,290853,-0.520407803,0.025659086,-2.107861633,-1.499602881,0.503034119,-2.143775435,0.990987696,-0.901982222,-0.331582064,-0.746609301,-0.428588187,3.426295134,0.937610044,2,Pop/Rock
5061,Rossington Collins Band,293448,0.433975781,-0.154852527,1.057859525,0.23786427,0.119268712,0.466387085,-1.567004454,-0.419057502,-0.454478708,-0.488347851,-0.469727536,-0.121122047,0.257314587,2,Pop/Rock
5062,Linda Eder,295976,-0.660975928,-0.932441012,-0.380196774,-0.504633251,-0.114005149,-2.143775435,-1.282783104,1.57165044,-0.56667007,0.010957618,-0.147248123,0.742268091,-0.120627333,2,Vocal
5063,Lionel Cartwright,296601,1.085028149,-0.742672393,-0.160493728,0.007979026,-0.904743723,0.466387085,0.706766346,-0.120620877,-0.566634143,-1.013479465,-0.017194698,-0.528280296,-1.027687943,2,Unknown
5064,Poison the Well,298225,-0.934713855,1.326268397,-1.533637764,-0.176993309,0.800428385,0.466387085,0.990987696,-1.164863854,-0.566664675,0.983742411,0.813554734,-0.984034118,0.106137819,2,Pop/Rock
5065,Plastic Bertrand,298766,-0.912518888,1.654892102,1.497265617,2.368593247,1.337795658,0.466387085,1.275209046,-0.914190994,-0.566377602,-0.78104416,0.34111576,-0.76731411,1.542317117,2,Pop/Rock
5066,Poi Dog Pondering,299567,1.02584157,1.613235576,1.227630061,0.295557277,0.648979817,0.466387085,-1.567004454,-1.138662814,-0.566605838,-1.205453809,-0.161845957,0.032971101,-0.120627333,2,Unknown
5067,Rick Wakeman,300245,-1.437799775,-1.288835734,-2.247173337,-0.796280268,-0.505905235,0.466387085,-0.714340404,0.303294784,3.073126014,1.138699281,-0.479017066,-0.205417322,-0.045038949,2,Pop/Rock
5068,Little Peggy March,300801,0.685518741,-0.67324485,1.791867428,0.268014865,-0.223823305,0.466387085,-1.567004454,1.283387791,-0.56667007,2.748528983,-0.463092157,-1.1733489,1.013198428,2,Unknown
5069,Prince Far I,302765,1.787868772,-0.201137556,1.157724546,1.393654461,0.146304554,-2.143775435,1.275209046,-1.096644294,-0.436922045,-0.281738691,2.472399447,0.206820395,-0.045038949,2,Reggae
5070,Roger Sanchez,302774,0.485764038,1.071700738,-0.490048297,0.39852834,-0.016867521,0.466387085,-0.714340404,-1.164311407,0.041389982,-0.445304276,-0.516175187,2.468892996,0.257314587,2,Electronic
5071,Utah Saints,304102,-0.113500073,1.687291622,-0.190453234,0.33921826,-0.142715778,0.466387085,0.138323646,-1.163395749,2.948944736,-0.565826286,-0.363561474,1.3092563,0.86202166,2,Electronic
5072,Junkyard,307083,0.08625463,-0.326107134,-0.110561218,-0.180175292,-0.500163109,0.466387085,0.422544996,-1.151719416,-0.56665611,0.975133696,-0.540062551,0.198071757,-0.42298087,2,Pop/Rock
5073,Scratch Acid,307332,-0.979103789,0.752334039,-0.529994305,1.033412233,-0.397761866,0.466387085,0.990987696,-1.165124511,3.128793484,-0.789652875,-0.428588187,-1.218287257,-0.725334406,2,Unknown
5074,"Jump, Little Children",308013,-1.334223262,-1.418433815,-2.017983114,-1.740025185,0.456618602,0.466387085,0.990987696,1.374953574,-0.532413166,-0.109564392,-0.569258218,-0.129882637,-0.347392486,2,Pop/Rock
5075,Pentagram,308932,-0.57219606,1.127242773,0.293892116,1.66365356,0.308519608,0.466387085,1.559430396,-0.997617596,-0.251078339,0.536089232,-0.33038458,-0.673290159,-0.42298087,2,Pop/Rock
5076,Justin Tubb,309839,1.469740911,-0.511247249,1.682015905,-0.867848808,-0.766693448,0.466387085,-1.567004454,1.975218149,-0.566173345,0.217566778,-0.334365807,-1.441461178,-0.196215717,2,Country
5077,Pestilence,310455,-1.770724282,1.867803234,-2.052935872,-0.90509366,1.165053373,0.466387085,-0.998561754,-1.165015107,-0.564914404,0.639393812,0.521598065,0.391521823,-0.196215717,2,Unknown
5078,Penetration,310724,-0.631382638,0.831018588,-1.743354307,2.472920565,-0.884885538,0.466387085,-0.998561754,-1.144801113,-0.566660906,-0.729391871,1.450551104,-0.837900796,-0.271804102,2,Pop/Rock
5079,Se脙隆n 脙鈥?Riada,310789,-1.615359512,0.803247571,-1.383840233,-0.978540092,-0.109698555,-2.143775435,1.275209046,-0.867729837,1.424512494,4.341141255,2.751085359,-0.444295765,-0.876511174,2,Unknown
5080,Pierre Bachelet,312464,-1.519181321,-0.460333717,-1.109211425,-2.479497214,0.983219389,0.466387085,-1.282783104,1.113821527,-0.56667007,-1.175323307,-0.557314536,-0.099130937,1.013198428,2,Stage & Screen
5081,Mary Black,313128,0.300805979,-1.765571531,-1.169130438,0.342608898,-1.284681046,0.466387085,-1.567004454,1.44956273,-0.56667007,-0.880905254,-0.437877717,-0.043675092,0.106137819,2,International
5082,Mary Gauthier,314576,0.278611012,-1.497118364,-1.064272166,-2.312364851,-0.28291935,0.466387085,0.990987696,1.585215742,-0.56425924,-0.830113836,-0.552006233,1.245673305,1.088786812,2,Country
5083,Scandal,315142,-0.853332309,1.585464558,0.463662652,2.47542442,2.120878064,0.466387085,0.990987696,-1.078331137,-0.56667007,3.084268867,0.680847157,-0.264542336,0.937610044,2,Pop/Rock
5084,Jennifer Holliday,316269,-1.245443394,-0.22428007,-1.623516282,0.119348437,0.210903469,0.466387085,1.275209046,-0.683580874,-0.566665274,5.460274203,-0.451148475,-0.000493633,-0.120627333,2,Pop/Rock
5085,Marvelous 3,316611,0.537552294,1.085586247,-0.175473481,0.539996183,1.283245462,-2.143775435,1.559430396,-1.163307575,-0.56667007,3.015399148,-0.159191805,-0.54612417,0.559668124,2,Pop/Rock
5086,Martin Gore,318966,1.388359365,-0.242794082,2.121421997,-0.122064976,-0.682714858,-2.143775435,-1.282783104,-1.028139523,-0.264352889,-0.883487869,-0.545370854,0.96776064,-0.574157638,2,Pop/Rock
5087,Digitalism,319425,-1.053087013,0.780105056,-0.734717598,0.817089539,1.124619237,0.466387085,-1.567004454,-1.164942872,-0.566339063,2.869050993,-0.33967411,-0.237447853,1.239963581,2,Unknown
5088,Tsunami Bomb,320426,-0.342848067,1.39569594,-0.879521878,0.989803414,1.009298211,-2.143775435,1.275209046,-1.158773373,1.064814998,0.303653928,-0.287918155,-0.741175763,0.030549435,2,Pop/Rock
5089,Pete Steele,322279,-0.638780961,-1.450833335,1.237616563,1.983416789,-0.891584684,0.466387085,0.138323646,2.185480317,-0.367551814,2.937920713,-0.122033684,-0.753605521,-2.388278856,2,Unknown
5090,Peter Rowan,322339,-0.838535664,-0.70564437,0.83815648,-1.204982536,-0.291771793,0.466387085,0.422544996,0.883211408,-0.56667007,-1.58509814,-0.467073384,1.37316199,-0.347392486,2,Country
5091,Jem,322365,1.351367753,1.071700738,0.918048496,0.501864548,1.039922882,0.466387085,-0.145897704,-1.084774655,-0.566574579,-0.694957011,-0.376832232,-0.59807817,0.559668124,2,Pop/Rock
5092,Rafael Cortijo,326540,1.159011372,-0.247422585,1.51224537,-1.471903978,0.313543968,-2.143775435,-0.145897704,-0.147751479,-0.566648959,-1.049636068,-0.432569414,-0.397289765,-0.42298087,2,Unknown
5093,Matt Bianco,328956,1.65469897,0.534794403,0.473649154,-0.69993399,0.523370815,0.466387085,-0.145897704,-0.527579911,0.049954208,0.406958507,-0.415317429,-0.196023293,0.635256508,2,Pop/Rock
5094,RX Bandits,329883,0.300805979,1.076329241,0.953001254,0.908375942,0.897087502,-2.143775435,-1.567004454,-0.449579429,-0.56667007,-0.852496495,-0.388775914,-0.325101553,0.332902971,2,Pop/Rock
5095,Eluveitie,329978,-0.853332309,1.87706024,-1.343894224,-0.695134933,1.703377667,-2.143775435,-0.998561754,-1.16398584,-0.556007609,1.8962662,0.290686881,0.034728,1.239963581,2,Pop/Rock
5096,Nic Jones,332641,0.907468412,-1.640601953,-0.085594962,-0.395663367,-1.768455145,0.466387085,1.275209046,1.459736706,-0.566630546,-0.677739581,-0.506885657,1.39387427,-1.178864711,2,Unknown
5097,Jesse Belvin,333175,-0.57219606,-1.714657999,-0.639845828,-2.516742067,0.180039543,-2.143775435,-0.998561754,2.09730586,2.55927245,-0.806870305,-0.567931143,-0.831207849,-2.917397545,2,Unknown
5098,New Model Army,333766,-0.402034645,-0.076167978,0.633433187,3.147031529,-0.71429655,-2.143775435,0.990987696,0.554252855,-0.56667007,-0.82667035,-0.202985306,-1.087619422,0.408491355,2,Pop/Rock
5099,Phil Ramone,334243,-1.570969578,-0.529761261,-1.868185583,-0.136149164,0.253251647,0.466387085,1.275209046,0.394860567,-0.565826494,4.14314081,0.038542484,2.593023256,-0.42298087,2,Pop/Rock
5100,Nicholas Payton,335431,-1.667147769,-1.98773967,-2.390479642,2.047995399,-0.550645965,0.466387085,-0.998561754,2.090523209,3.304360119,-1.017783823,-0.486979521,0.944968766,0.710844892,2,Jazz
5101,The Rance Allen Group,338179,-0.254068198,0.474623866,-0.240385745,-1.097316744,0.77602435,0.466387085,-0.145897704,-0.324100394,-0.56667007,4.28088025,0.250874608,4.387055697,-0.045038949,2,Religious
5102,C脙漏u,338593,2.172581535,-0.103938995,0.428709895,1.12318589,-0.099171324,-2.143775435,0.422544996,-0.432622803,-0.566273975,-0.95321846,-0.262703715,-0.856712757,-0.045038949,2,Latin
5103,McBride & the Ride,340446,0.589340551,-0.853756463,-0.579926815,-0.783135026,-0.519303528,0.466387085,0.422544996,0.126945869,-0.56667007,-0.89554007,-0.60641634,-0.567792585,-0.347392486,2,Country
5104,Roscoe Holcomb,342768,-1.119671914,-2.643135678,-0.375203523,2.701293064,-1.703616975,0.466387085,-0.145897704,2.10408851,-0.56667007,-0.850774752,-0.115398305,-1.489985042,-2.463867241,2,Unknown
5105,Jesus Jones,344609,0.826086866,0.104343635,0.88808899,-0.703950592,-0.863352566,0.466387085,-0.998561754,-1.135305402,-0.566655297,-0.79826159,-0.544043779,-0.681740005,1.164375196,2,Pop/Rock
5106,Rebecca Lynn Howard,347741,0.49316236,-0.576046289,-1.56359727,0.726324773,1.01886842,0.466387085,0.422544996,-1.01559162,-0.56667007,-0.79826159,-0.504231506,-0.092760685,-0.271804102,2,Country
5107,Pirates of the Mississippi,350585,-1.260240039,-1.585059919,-0.619872824,4.243772458,-1.729935051,0.466387085,-0.430119054,0.900168034,-0.56667007,-0.626087291,-0.472381687,-0.053391816,0.635256508,2,Country
5108,Jimmy Castor,351842,1.240392918,0.94673116,2.026550227,-0.761330616,0.264018133,0.466387085,-1.567004454,0.184598399,1.480179963,0.252001638,-0.395411292,-1.148644755,-0.271804102,2,R&B;
5109,Nine Pound Hammer,351908,-0.365043034,1.576207553,1.672029403,0.633734278,0.123814561,0.466387085,0.990987696,-1.164525061,-0.445486271,-0.169825397,-0.536081324,-1.057333838,-0.120627333,2,Unknown
5110,Niney the Observer,352248,2.261361403,-1.473975849,1.392407345,-1.925519156,-1.45192046,0.466387085,0.422544996,1.127386828,-0.531214174,-1.304454032,0.199118653,-0.692245541,0.408491355,2,Unknown
5111,Jimmy Dawkins,352524,-0.335449744,0.243198721,1.002933764,0.11809651,0.644673222,0.466387085,-0.998561754,-0.741233404,-0.444629848,0.028175048,-0.313132595,-0.084466212,0.786433276,2,Blues
